	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_pr[2,116]	0.223	0.00669	0.824	-1.31	0.177	1.86	15165.0	0.0647	1.0
theta_pr[2,117]	-0.668	0.0337	1.29	-2.38	-1.16	2.04	1461.0	0.00624	1.0
theta_pr[2,118]	1.01	0.00656	0.751	-0.481	0.995	2.46	13130.0	0.056	1.0
theta_pr[2,119]	-1.08	0.00667	0.52	-2.05	-1.12	0.0451	6080.0	0.0259	1.0
theta_pr[2,120]	-0.983	0.0109	0.932	-2.37	-1.21	1.19	7301.0	0.0312	1.0
theta_pr[2,121]	0.517	0.00618	0.807	-1.04	0.497	2.09	17065.0	0.0728	1.0
theta_pr[2,122]	-0.232	0.00885	0.952	-1.76	-0.39	1.78	11584.0	0.0494	1.0
theta_pr[2,123]	-0.116	0.00803	0.897	-1.58	-0.244	1.79	12479.0	0.0533	1.0
theta_pr[2,124]	0.0561	0.00841	0.922	-1.55	-0.0262	1.91	12002.0	0.0512	1.0
theta_pr[2,125]	0.0606	0.012	1.02	-1.66	-0.0566	2.16	7296.0	0.0311	1.0
theta_pr[2,126]	0.311	0.00672	0.732	-0.962	0.233	1.85	11840.0	0.0505	1.0
theta_pr[2,127]	-0.0509	0.00735	0.89	-1.69	-0.102	1.7	14685.0	0.0627	1.0
theta_pr[2,128]	0.0556	0.0066	0.824	-1.47	-0.000794	1.72	15611.0	0.0666	1.0
theta_pr[2,129]	0.00646	0.0066	0.818	-1.5	-0.0482	1.64	15371.0	0.0656	1.0
theta_pr[2,130]	-0.217	0.00801	0.923	-1.83	-0.291	1.68	13291.0	0.0567	1.0
theta_pr[2,131]	0.954	0.0063	0.808	-0.635	0.939	2.51	16443.0	0.0702	1.0
theta_pr[2,132]	-0.699	0.00709	0.58	-1.61	-0.791	0.698	6690.0	0.0286	1.0
theta_pr[2,133]	-0.636	0.00931	0.906	-2.14	-0.769	1.32	9468.0	0.0404	1.0
theta_pr[2,134]	0.166	0.00627	0.774	-1.3	0.123	1.74	15237.0	0.065	1.0
theta_pr[2,135]	-0.523	0.0118	0.923	-2.18	-0.619	1.39	6104.0	0.026	1.0
theta_pr[2,136]	-1.1	0.00772	0.648	-2.19	-1.18	0.399	7053.0	0.0301	1.0
theta_pr[2,137]	-0.351	0.00729	0.726	-1.56	-0.467	1.29	9918.0	0.0423	1.0
theta_pr[2,138]	-0.359	0.0076	0.51	-1.26	-0.404	0.72	4505.0	0.0192	1.0
theta_pr[2,139]	0.00188	0.00773	0.889	-1.57	-0.0558	1.76	13242.0	0.0565	1.0
theta_pr[2,140]	-0.201	0.00715	0.785	-1.61	-0.264	1.44	12061.0	0.0515	1.0
theta_pr[2,141]	-1.17	0.0107	0.659	-2.3	-1.24	0.465	3772.0	0.0161	1.0
theta_pr[2,142]	0.215	0.00879	0.979	-1.73	0.226	2.05	12419.0	0.053	1.0
theta_pr[2,143]	-0.374	0.00863	0.858	-1.67	-0.565	1.51	9866.0	0.0421	1.0
theta_pr[2,144]	0.28	0.00676	0.861	-1.33	0.231	2.02	16204.0	0.0692	1.0
theta_pr[2,145]	-0.0486	0.00938	0.854	-1.43	-0.185	1.78	8287.0	0.0354	1.0
theta_pr[3,1]	0.464	0.00475	0.516	-0.512	0.435	1.5	11768.0	0.0502	1.0
theta_pr[3,2]	-0.477	0.00477	0.469	-1.29	-0.521	0.538	9642.0	0.0411	1.0
theta_pr[3,3]	0.056	0.00532	0.57	-0.982	0.0162	1.2	11461.0	0.0489	1.0
theta_pr[3,4]	1.25	0.00525	0.618	0.0889	1.21	2.5	13838.0	0.0591	1.0
theta_pr[3,5]	0.598	0.00468	0.487	-0.352	0.576	1.56	10840.0	0.0463	1.0
theta_pr[3,6]	-0.856	0.00446	0.513	-1.81	-0.877	0.185	13261.0	0.0566	1.0
theta_pr[3,7]	-0.433	0.0042	0.46	-1.33	-0.451	0.472	11979.0	0.0511	1.0
theta_pr[3,8]	-0.867	0.00409	0.406	-1.66	-0.883	-0.0512	9873.0	0.0421	1.0
theta_pr[3,9]	0.0678	0.008	0.644	-1.01	-0.0189	1.52	6487.0	0.0277	1.0
theta_pr[3,10]	0.269	0.00489	0.535	-0.744	0.245	1.35	11950.0	0.051	1.0
theta_pr[3,11]	-0.913	0.00369	0.376	-1.64	-0.928	-0.16	10399.0	0.0444	1.0
theta_pr[3,12]	-0.035	0.00518	0.559	-1.04	-0.0889	1.15	11620.0	0.0496	1.0
theta_pr[3,13]	1.39	0.00534	0.599	0.26	1.36	2.59	12598.0	0.0538	1.0
theta_pr[3,14]	-0.139	0.00558	0.617	-1.37	-0.151	1.04	12227.0	0.0522	1.0
theta_pr[3,15]	0.229	0.00724	0.757	-1.15	0.184	1.75	10946.0	0.0467	1.0
theta_pr[3,16]	-0.64	0.00414	0.45	-1.53	-0.657	0.262	11837.0	0.0505	1.0
theta_pr[3,17]	-0.924	0.00646	0.591	-1.86	-1.02	0.441	8383.0	0.0358	1.0
theta_pr[3,18]	-0.776	0.00504	0.459	-1.6	-0.815	0.185	8311.0	0.0355	1.0
theta_pr[3,19]	0.267	0.00379	0.437	-0.573	0.249	1.14	13297.0	0.0567	1.0
theta_pr[3,20]	0.813	0.0054	0.679	-0.475	0.78	2.2	15819.0	0.0675	1.0
theta_pr[3,21]	1.17	0.00569	0.594	0.0676	1.13	2.4	10893.0	0.0465	1.0
theta_pr[3,22]	0.859	0.00457	0.563	-0.209	0.825	1.99	15222.0	0.065	1.0
theta_pr[3,23]	0.514	0.00503	0.537	-0.487	0.489	1.61	11380.0	0.0486	1.0
theta_pr[3,24]	-1.14	0.00422	0.428	-2.0	-1.15	-0.322	10268.0	0.0438	1.0
theta_pr[3,25]	-0.105	0.00372	0.415	-0.903	-0.12	0.714	12424.0	0.053	1.0
theta_pr[3,26]	-0.952	0.00466	0.455	-1.87	-0.959	-0.0775	9553.0	0.0408	1.0
theta_pr[3,27]	0.799	0.0059	0.646	-0.43	0.774	2.07	11962.0	0.051	1.0
theta_pr[3,28]	-0.0846	0.00601	0.636	-1.17	-0.152	1.28	11198.0	0.0478	1.0
theta_pr[3,29]	0.825	0.00416	0.53	-0.188	0.798	1.88	16181.0	0.0691	1.0
theta_pr[3,30]	0.671	0.00553	0.596	-0.371	0.612	1.95	11628.0	0.0496	1.0
theta_pr[3,31]	0.942	0.00576	0.629	-0.137	0.867	2.33	11941.0	0.051	1.0
theta_pr[3,32]	1.59	0.00606	0.653	0.331	1.56	2.9	11624.0	0.0496	1.0
theta_pr[3,33]	0.0723	0.00623	0.605	-0.99	0.013	1.37	9425.0	0.0402	1.0
theta_pr[3,34]	0.609	0.00505	0.602	-0.515	0.578	1.82	14185.0	0.0605	1.0
theta_pr[3,35]	-2.0	0.00471	0.433	-2.83	-2.02	-1.11	8465.0	0.0361	1.0
theta_pr[3,36]	0.468	0.00448	0.5	-0.492	0.452	1.48	12508.0	0.0534	1.0
theta_pr[3,37]	0.607	0.00423	0.496	-0.339	0.586	1.6	13717.0	0.0585	1.0
theta_pr[3,38]	1.56	0.00534	0.623	0.39	1.52	2.82	13609.0	0.0581	1.0
theta_pr[3,39]	1.88	0.00568	0.653	0.658	1.85	3.2	13248.0	0.0565	1.0
theta_pr[3,40]	0.693	0.00484	0.516	-0.311	0.672	1.71	11348.0	0.0484	1.0
theta_pr[3,41]	0.0707	0.00438	0.514	-0.878	0.0375	1.12	13784.0	0.0588	1.0
theta_pr[3,42]	0.959	0.00616	0.646	-0.205	0.898	2.32	10980.0	0.0469	1.0
theta_pr[3,43]	-0.897	0.00385	0.407	-1.69	-0.915	-0.0875	11163.0	0.0476	1.0
theta_pr[3,44]	0.315	0.00443	0.511	-0.628	0.28	1.35	13343.0	0.0569	1.0
theta_pr[3,45]	0.252	0.00404	0.466	-0.618	0.223	1.2	13343.0	0.0569	1.0
theta_pr[3,46]	0.131	0.00699	0.681	-0.949	0.019	1.68	9493.0	0.0405	1.0
theta_pr[3,47]	0.426	0.00891	0.832	-1.12	0.402	2.05	8716.0	0.0372	1.0
theta_pr[3,48]	0.744	0.00594	0.623	-0.327	0.672	2.09	10976.0	0.0468	1.0
theta_pr[3,49]	-0.446	0.0066	0.592	-1.45	-0.519	0.793	8063.0	0.0344	1.0
theta_pr[3,50]	0.0776	0.0047	0.547	-0.979	0.0605	1.16	13520.0	0.0577	1.0
theta_pr[3,51]	0.212	0.00735	0.748	-1.07	0.159	1.75	10354.0	0.0442	1.0
theta_pr[3,52]	-3.03	0.00782	0.493	-4.01	-3.05	-2.04	3971.0	0.0169	1.0
theta_pr[3,53]	-0.563	0.0042	0.416	-1.33	-0.591	0.28	9807.0	0.0419	1.0
theta_pr[3,54]	0.0995	0.00458	0.487	-0.799	0.0622	1.09	11310.0	0.0483	1.0
theta_pr[3,55]	0.565	0.00488	0.574	-0.492	0.529	1.74	13824.0	0.059	1.0
theta_pr[3,56]	-0.273	0.00475	0.498	-1.18	-0.316	0.776	11006.0	0.047	1.0
theta_pr[3,57]	0.00803	0.00447	0.495	-0.962	-0.00659	0.981	12266.0	0.0523	1.0
theta_pr[3,58]	0.109	0.00517	0.615	-1.04	0.0677	1.35	14138.0	0.0603	1.0
theta_pr[3,59]	-0.194	0.0058	0.588	-1.2	-0.259	1.08	10289.0	0.0439	1.0
theta_pr[3,60]	0.182	0.0051	0.46	-0.715	0.165	1.1	8158.0	0.0348	1.0
theta_pr[3,61]	-0.09	0.0077	0.746	-1.29	-0.195	1.54	9390.0	0.0401	1.0
theta_pr[3,62]	-0.632	0.00433	0.476	-1.54	-0.656	0.341	12076.0	0.0515	1.0
theta_pr[3,63]	0.414	0.0087	0.828	-1.04	0.354	2.09	9063.0	0.0387	1.0
theta_pr[3,64]	-0.25	0.0114	0.947	-1.82	-0.331	1.66	6863.0	0.0293	1.0
theta_pr[3,65]	0.601	0.00559	0.601	-0.494	0.556	1.84	11558.0	0.0493	1.0
theta_pr[3,66]	-0.487	0.00894	0.821	-1.82	-0.582	1.23	8429.0	0.036	1.0
theta_pr[3,67]	-0.148	0.00373	0.405	-0.925	-0.166	0.668	11762.0	0.0502	1.0
theta_pr[3,68]	0.000742	0.00689	0.763	-1.5	-0.0232	1.52	12264.0	0.0523	1.0
theta_pr[3,69]	0.843	0.00449	0.521	-0.14	0.82	1.89	13437.0	0.0573	1.0
theta_pr[3,70]	1.65	0.00625	0.66	0.382	1.62	2.98	11129.0	0.0475	1.0
theta_pr[3,71]	0.62	0.00805	0.822	-0.916	0.605	2.21	10418.0	0.0445	1.0
theta_pr[3,72]	-0.189	0.00835	0.782	-1.5	-0.283	1.45	8766.0	0.0374	1.0
theta_pr[3,73]	0.364	0.00773	0.742	-0.817	0.241	2.01	9224.0	0.0394	1.0
theta_pr[3,74]	-0.553	0.00674	0.701	-1.79	-0.608	0.911	10824.0	0.0462	1.0
theta_pr[3,75]	-0.517	0.00417	0.417	-1.32	-0.536	0.316	9997.0	0.0427	1.0
theta_pr[3,76]	0.114	0.00391	0.42	-0.698	0.0969	0.956	11569.0	0.0494	1.0
theta_pr[3,77]	-0.0812	0.00556	0.55	-1.14	-0.104	1.03	9784.0	0.0418	1.0
theta_pr[3,78]	0.777	0.00447	0.526	-0.224	0.759	1.8	13855.0	0.0591	1.0
theta_pr[3,79]	-0.55	0.00453	0.439	-1.42	-0.563	0.306	9360.0	0.0399	1.0
theta_pr[3,80]	-0.676	0.00359	0.356	-1.37	-0.687	0.0297	9802.0	0.0418	1.0
theta_pr[3,81]	-0.154	0.0057	0.615	-1.24	-0.212	1.12	11618.0	0.0496	1.0
theta_pr[3,82]	-0.713	0.00427	0.431	-1.55	-0.73	0.139	10192.0	0.0435	1.0
theta_pr[3,83]	-0.0244	0.00616	0.698	-1.31	-0.0654	1.4	12828.0	0.0547	1.0
theta_pr[3,84]	0.341	0.005	0.533	-0.659	0.311	1.41	11336.0	0.0484	1.0
theta_pr[3,85]	-0.174	0.00515	0.439	-1.01	-0.199	0.711	7280.0	0.0311	1.0
theta_pr[3,86]	0.293	0.00409	0.484	-0.642	0.272	1.25	14004.0	0.0598	1.0
theta_pr[3,87]	-0.129	0.00538	0.514	-1.0	-0.195	1.02	9156.0	0.0391	1.0
theta_pr[3,88]	-0.447	0.00397	0.453	-1.33	-0.464	0.451	13014.0	0.0555	1.0
theta_pr[3,89]	-0.0123	0.00655	0.658	-1.11	-0.0905	1.4	10102.0	0.0431	1.0
theta_pr[3,90]	0.17	0.00733	0.775	-1.16	0.103	1.76	11176.0	0.0477	1.0
theta_pr[3,91]	0.174	0.00557	0.604	-0.895	0.123	1.44	11788.0	0.0503	1.0
theta_pr[3,92]	-0.472	0.00747	0.792	-1.79	-0.564	1.2	11260.0	0.0481	1.0
theta_pr[3,93]	0.41	0.00425	0.491	-0.523	0.387	1.39	13329.0	0.0569	1.0
theta_pr[3,94]	0.921	0.00461	0.539	-0.0831	0.889	2.03	13660.0	0.0583	1.0
theta_pr[3,95]	1.85	0.00637	0.682	0.569	1.82	3.24	11447.0	0.0489	1.0
theta_pr[3,96]	0.0709	0.00486	0.562	-0.962	0.0333	1.22	13407.0	0.0572	1.0
theta_pr[3,97]	-0.982	0.00441	0.473	-1.9	-1.0	-0.0313	11516.0	0.0491	1.0
theta_pr[3,98]	-0.912	0.00343	0.369	-1.64	-0.919	-0.189	11563.0	0.0493	1.0
theta_pr[3,99]	1.54	0.00571	0.636	0.391	1.49	2.87	12427.0	0.053	1.0
theta_pr[3,100]	0.794	0.00588	0.627	-0.29	0.728	2.15	11393.0	0.0486	1.0
theta_pr[3,101]	-1.21	0.00463	0.408	-1.95	-1.24	-0.356	7771.0	0.0332	1.0
theta_pr[3,102]	-0.113	0.00589	0.579	-1.11	-0.19	1.15	9653.0	0.0412	1.0
theta_pr[3,103]	1.02	0.00529	0.576	-0.0263	0.98	2.21	11836.0	0.0505	1.0
theta_pr[3,104]	-0.505	0.00409	0.452	-1.38	-0.523	0.396	12202.0	0.0521	1.0
theta_pr[3,105]	-1.27	0.00697	0.574	-2.19	-1.35	0.0701	6771.0	0.0289	1.0
theta_pr[3,106]	-1.29	0.0044	0.416	-2.1	-1.31	-0.475	8976.0	0.0383	1.0
theta_pr[3,107]	-0.446	0.00409	0.388	-1.19	-0.468	0.328	9009.0	0.0384	1.0
theta_pr[3,108]	0.716	0.00407	0.501	-0.251	0.698	1.72	15123.0	0.0645	1.0
theta_pr[3,109]	-0.751	0.00793	0.595	-1.62	-0.863	0.722	5630.0	0.024	1.0
theta_pr[3,110]	-0.625	0.00435	0.44	-1.45	-0.656	0.294	10247.0	0.0437	1.0
theta_pr[3,111]	1.8	0.00559	0.673	0.511	1.77	3.15	14462.0	0.0617	1.0
theta_pr[3,112]	-0.183	0.00476	0.534	-1.19	-0.216	0.895	12598.0	0.0538	1.0
theta_pr[3,113]	0.243	0.00599	0.674	-0.975	0.189	1.61	12670.0	0.0541	1.0
theta_pr[3,114]	-1.37	0.00417	0.403	-2.18	-1.37	-0.597	9309.0	0.0397	1.0
theta_pr[3,115]	-0.681	0.00399	0.399	-1.41	-0.708	0.143	10004.0	0.0427	1.0
theta_pr[3,116]	-0.226	0.00401	0.461	-1.1	-0.248	0.706	13201.0	0.0563	1.0
theta_pr[3,117]	-0.81	0.00806	0.536	-1.84	-0.833	0.255	4421.0	0.0189	1.0
theta_pr[3,118]	-1.04	0.00464	0.475	-1.96	-1.05	-0.0839	10460.0	0.0446	1.0
theta_pr[3,119]	-0.493	0.0048	0.431	-1.28	-0.528	0.408	8063.0	0.0344	1.0
theta_pr[3,120]	-0.0343	0.0049	0.45	-0.896	-0.0512	0.866	8415.0	0.0359	1.0
theta_pr[3,121]	-0.373	0.00421	0.468	-1.28	-0.388	0.551	12304.0	0.0525	1.0
theta_pr[3,122]	-0.37	0.0116	0.826	-1.61	-0.54	1.46	5102.0	0.0218	1.0
theta_pr[3,123]	0.136	0.0103	0.868	-1.19	-0.0387	2.04	7100.0	0.0303	1.0
theta_pr[3,124]	-1.64	0.00413	0.455	-2.54	-1.66	-0.733	12138.0	0.0518	1.0
theta_pr[3,125]	-2.08	0.00633	0.449	-2.96	-2.09	-1.18	5018.0	0.0214	1.0
theta_pr[3,126]	-0.0724	0.00495	0.519	-0.951	-0.138	1.06	10999.0	0.0469	1.0
theta_pr[3,127]	-0.791	0.00418	0.442	-1.64	-0.81	0.103	11154.0	0.0476	1.0
theta_pr[3,128]	0.0167	0.00442	0.484	-0.882	-0.0144	1.0	11966.0	0.0511	1.0
theta_pr[3,129]	-0.0422	0.00523	0.566	-1.09	-0.0792	1.12	11739.0	0.0501	1.0
theta_pr[3,130]	-0.48	0.00667	0.647	-1.6	-0.542	0.912	9428.0	0.0402	1.0
theta_pr[3,131]	-0.441	0.00395	0.437	-1.28	-0.455	0.424	12260.0	0.0523	1.0
theta_pr[3,132]	0.201	0.00423	0.453	-0.652	0.178	1.11	11507.0	0.0491	1.0
theta_pr[3,133]	-0.351	0.0053	0.538	-1.35	-0.387	0.732	10292.0	0.0439	1.0
theta_pr[3,134]	-0.682	0.00408	0.462	-1.56	-0.71	0.249	12835.0	0.0548	1.0
theta_pr[3,135]	1.65	0.00599	0.639	0.427	1.62	2.94	11373.0	0.0485	1.0
theta_pr[3,136]	-0.22	0.00529	0.579	-1.28	-0.258	0.976	12014.0	0.0513	1.0
theta_pr[3,137]	-0.259	0.00757	0.617	-1.25	-0.364	1.15	6634.0	0.0283	1.0
theta_pr[3,138]	1.34	0.0058	0.616	0.245	1.29	2.63	11294.0	0.0482	1.0
theta_pr[3,139]	0.598	0.0042	0.484	-0.344	0.576	1.55	13268.0	0.0566	1.0
theta_pr[3,140]	-0.46	0.0039	0.421	-1.26	-0.477	0.385	11631.0	0.0496	1.0
theta_pr[3,141]	0.135	0.00788	0.628	-0.946	0.0602	1.54	6350.0	0.0271	1.0
theta_pr[3,142]	0.13	0.00484	0.572	-0.944	0.0954	1.3	13942.0	0.0595	1.0
theta_pr[3,143]	0.854	0.00496	0.583	-0.176	0.803	2.07	13817.0	0.059	1.0
theta_pr[3,144]	-0.5	0.00752	0.67	-1.61	-0.602	1.02	7931.0	0.0338	1.0
theta_pr[3,145]	0.422	0.00667	0.653	-0.628	0.317	1.9	9593.0	0.0409	1.0
theta_pr[4,1]	0.465	0.00547	0.362	-0.31	0.467	1.13	4384.0	0.0187	1.0
theta_pr[4,2]	1.03	0.00389	0.372	0.328	1.0	1.78	9131.0	0.039	1.0
theta_pr[4,3]	-0.346	0.00381	0.395	-1.21	-0.333	0.383	10719.0	0.0457	1.0
theta_pr[4,4]	0.369	0.00412	0.315	-0.305	0.376	0.954	5826.0	0.0249	1.0
theta_pr[4,5]	-0.223	0.00574	0.385	-1.04	-0.219	0.48	4485.0	0.0191	1.0
theta_pr[4,6]	0.281	0.00386	0.423	-0.561	0.272	1.09	12029.0	0.0513	1.0
theta_pr[4,7]	0.216	0.00418	0.41	-0.636	0.217	0.982	9595.0	0.0409	1.0
theta_pr[4,8]	-0.0321	0.00445	0.404	-0.883	-0.0271	0.711	8232.0	0.0351	1.0
theta_pr[4,9]	0.154	0.00449	0.409	-0.8	0.18	0.866	8293.0	0.0354	1.0
theta_pr[4,10]	0.235	0.00377	0.313	-0.42	0.235	0.826	6906.0	0.0295	1.0
theta_pr[4,11]	-0.297	0.00369	0.375	-1.08	-0.298	0.409	10312.0	0.044	1.0
theta_pr[4,12]	-0.0233	0.00374	0.317	-0.693	-0.0206	0.569	7204.0	0.0307	1.0
theta_pr[4,13]	-1.92	0.00452	0.397	-2.78	-1.91	-1.21	7723.0	0.033	1.0
theta_pr[4,14]	0.328	0.00561	0.531	-0.639	0.291	1.43	8982.0	0.0383	1.0
theta_pr[4,15]	-0.272	0.0045	0.421	-1.25	-0.248	0.44	8737.0	0.0373	1.0
theta_pr[4,16]	-0.0448	0.0041	0.412	-0.895	-0.0462	0.717	10100.0	0.0431	1.0
theta_pr[4,17]	-0.576	0.00415	0.406	-1.5	-0.553	0.134	9575.0	0.0409	1.0
theta_pr[4,18]	0.372	0.00377	0.305	-0.253	0.37	0.95	6525.0	0.0278	1.0
theta_pr[4,19]	-0.52	0.00367	0.368	-1.31	-0.507	0.138	10093.0	0.0431	1.0
theta_pr[4,20]	0.563	0.00461	0.487	-0.402	0.553	1.52	11193.0	0.0478	1.0
theta_pr[4,21]	-0.108	0.00483	0.311	-0.775	-0.102	0.467	4156.0	0.0177	1.0
theta_pr[4,22]	1.3	0.00404	0.405	0.505	1.29	2.08	10032.0	0.0428	1.0
theta_pr[4,23]	0.996	0.00517	0.402	0.184	0.99	1.77	6060.0	0.0259	1.0
theta_pr[4,24]	-0.568	0.00471	0.429	-1.51	-0.551	0.191	8325.0	0.0355	1.0
theta_pr[4,25]	-0.0848	0.00366	0.32	-0.769	-0.0758	0.494	7647.0	0.0326	1.0
theta_pr[4,26]	0.65	0.00477	0.431	-0.216	0.644	1.47	8153.0	0.0348	1.0
theta_pr[4,27]	-0.362	0.00421	0.36	-1.15	-0.351	0.291	7316.0	0.0312	1.0
theta_pr[4,28]	-0.212	0.00385	0.38	-1.02	-0.208	0.494	9721.0	0.0415	1.0
theta_pr[4,29]	-0.288	0.00447	0.34	-1.02	-0.281	0.337	5805.0	0.0248	1.0
theta_pr[4,30]	0.909	0.00375	0.307	0.262	0.906	1.49	6728.0	0.0287	1.0
theta_pr[4,31]	-0.304	0.00367	0.289	-0.927	-0.301	0.224	6176.0	0.0264	1.0
theta_pr[4,32]	-2.52	0.0051	0.508	-3.63	-2.5	-1.62	9916.0	0.0423	1.0
theta_pr[4,33]	0.825	0.00446	0.414	0.0476	0.805	1.65	8620.0	0.0368	1.0
theta_pr[4,34]	0.115	0.00473	0.438	-0.792	0.118	0.944	8595.0	0.0367	1.0
theta_pr[4,35]	-0.396	0.00515	0.412	-1.34	-0.374	0.31	6409.0	0.0274	1.0
theta_pr[4,36]	0.0637	0.00566	0.432	-0.844	0.0676	0.87	5826.0	0.0249	1.0
theta_pr[4,37]	0.534	0.00541	0.402	-0.291	0.535	1.29	5525.0	0.0236	1.0
theta_pr[4,38]	-2.32	0.00441	0.455	-3.31	-2.3	-1.5	10635.0	0.0454	1.0
theta_pr[4,39]	2.44	0.00472	0.446	1.58	2.42	3.32	8907.0	0.038	1.0
theta_pr[4,40]	-0.494	0.00408	0.304	-1.13	-0.491	0.072	5542.0	0.0236	1.0
theta_pr[4,41]	0.562	0.00433	0.44	-0.301	0.547	1.44	10315.0	0.044	1.0
theta_pr[4,42]	-0.0496	0.00448	0.335	-0.757	-0.0461	0.568	5582.0	0.0238	1.0
theta_pr[4,43]	-0.691	0.00383	0.383	-1.52	-0.675	-0.00819	9986.0	0.0426	1.0
theta_pr[4,44]	0.962	0.00427	0.445	0.0921	0.942	1.84	10863.0	0.0464	1.0
theta_pr[4,45]	-0.281	0.00296	0.324	-0.97	-0.274	0.318	11981.0	0.0511	1.0
theta_pr[4,46]	0.866	0.00474	0.369	0.178	0.843	1.62	6051.0	0.0258	1.0
theta_pr[4,47]	0.0123	0.00432	0.504	-1.03	-0.00423	1.02	13613.0	0.0581	1.0
theta_pr[4,48]	1.68	0.00486	0.371	0.957	1.66	2.41	5820.0	0.0248	1.0
theta_pr[4,49]	0.307	0.00377	0.388	-0.437	0.291	1.09	10590.0	0.0452	1.0
theta_pr[4,50]	-0.775	0.00396	0.421	-1.68	-0.761	-0.015	11313.0	0.0483	1.0
theta_pr[4,51]	-0.614	0.00417	0.381	-1.51	-0.586	0.0233	8337.0	0.0356	1.0
theta_pr[4,52]	-1.99	0.008	0.537	-3.18	-1.97	-1.02	4508.0	0.0192	1.0
theta_pr[4,53]	-0.69	0.0036	0.305	-1.35	-0.683	-0.132	7200.0	0.0307	1.0
theta_pr[4,54]	1.04	0.00368	0.365	0.297	1.03	1.75	9856.0	0.0421	1.0
theta_pr[4,55]	0.968	0.00423	0.461	0.0531	0.955	1.86	11875.0	0.0507	1.0
theta_pr[4,56]	1.0	0.00411	0.472	0.0984	0.981	1.95	13168.0	0.0562	1.0
theta_pr[4,57]	0.373	0.00475	0.392	-0.443	0.375	1.11	6787.0	0.029	1.0
theta_pr[4,58]	0.346	0.00474	0.473	-0.518	0.305	1.37	9978.0	0.0426	1.0
theta_pr[4,59]	-0.392	0.00341	0.32	-1.1	-0.382	0.185	8796.0	0.0375	1.0
theta_pr[4,60]	-2.85	0.00466	0.519	-4.0	-2.83	-1.94	12418.0	0.053	1.0
theta_pr[4,61]	1.52	0.00734	0.562	0.549	1.46	2.71	5849.0	0.025	1.0
theta_pr[4,62]	0.465	0.00433	0.35	-0.234	0.455	1.15	6522.0	0.0278	1.0
theta_pr[4,63]	1.13	0.00462	0.485	0.281	1.07	2.19	10998.0	0.0469	1.0
theta_pr[4,64]	0.0346	0.00498	0.613	-1.22	0.0162	1.27	15131.0	0.0646	1.0
theta_pr[4,65]	-0.19	0.00589	0.371	-0.984	-0.186	0.492	3963.0	0.0169	1.0
theta_pr[4,66]	-0.162	0.00413	0.445	-1.17	-0.137	0.614	11614.0	0.0496	1.0
theta_pr[4,67]	0.959	0.00354	0.392	0.172	0.951	1.72	12206.0	0.0521	1.0
theta_pr[4,68]	-0.774	0.00497	0.644	-2.19	-0.744	0.364	16784.0	0.0716	1.0
theta_pr[4,69]	1.17	0.00394	0.324	0.501	1.17	1.77	6766.0	0.0289	1.0
theta_pr[4,70]	-2.98	0.00505	0.567	-4.22	-2.95	-1.97	12597.0	0.0538	1.0
theta_pr[4,71]	-0.514	0.00475	0.468	-1.73	-0.449	0.205	9728.0	0.0415	1.0
theta_pr[4,72]	0.78	0.00587	0.485	-0.043	0.717	1.87	6809.0	0.0291	1.0
theta_pr[4,73]	1.8	0.00528	0.45	0.972	1.77	2.74	7266.0	0.031	1.0
theta_pr[4,74]	-0.267	0.00747	0.759	-1.98	-0.202	0.991	10324.0	0.0441	1.0
theta_pr[4,75]	-0.11	0.00348	0.308	-0.77	-0.103	0.455	7844.0	0.0335	1.0
theta_pr[4,76]	0.161	0.003	0.275	-0.425	0.165	0.674	8409.0	0.0359	1.0
theta_pr[4,77]	-0.136	0.00466	0.347	-0.842	-0.144	0.538	5553.0	0.0237	1.0
theta_pr[4,78]	1.61	0.00495	0.419	0.77	1.6	2.42	7196.0	0.0307	1.0
theta_pr[4,79]	-0.241	0.00484	0.415	-1.11	-0.235	0.516	7334.0	0.0313	1.0
theta_pr[4,80]	-0.713	0.00335	0.342	-1.45	-0.707	-0.0878	10418.0	0.0445	1.0
theta_pr[4,81]	0.56	0.00453	0.35	-0.0988	0.541	1.25	5969.0	0.0255	1.0
theta_pr[4,82]	-0.76	0.00454	0.502	-1.84	-0.741	0.139	12245.0	0.0523	1.0
theta_pr[4,83]	0.273	0.00421	0.463	-0.7	0.27	1.17	12084.0	0.0516	1.0
theta_pr[4,84]	0.127	0.0033	0.283	-0.483	0.132	0.645	7336.0	0.0313	1.0
theta_pr[4,85]	-2.27	0.00486	0.475	-3.34	-2.24	-1.44	9553.0	0.0408	1.0
theta_pr[4,86]	-0.305	0.0032	0.29	-0.922	-0.296	0.224	8215.0	0.0351	1.0
theta_pr[4,87]	0.591	0.00371	0.312	-0.0311	0.583	1.19	7083.0	0.0302	1.0
theta_pr[4,88]	0.934	0.00426	0.433	0.0812	0.924	1.76	10317.0	0.044	1.0
theta_pr[4,89]	-0.261	0.0042	0.442	-1.28	-0.227	0.485	11075.0	0.0473	1.0
theta_pr[4,90]	-0.0478	0.00391	0.324	-0.735	-0.0447	0.545	6870.0	0.0293	1.0
theta_pr[4,91]	0.373	0.0041	0.397	-0.412	0.361	1.17	9372.0	0.04	1.0
theta_pr[4,92]	-0.554	0.0053	0.513	-1.78	-0.504	0.29	9366.0	0.04	1.0
